lamb,N,d,h,nb_layers,nb_head,para_head,loss
3.907119035720825,50,5,100,1,1,1,0.0045131516456604
3.8679749965667725,50,5,100,1,1,1,0.0430361008644104
3.6736342906951904,50,5,100,1,1,1,0.23428016901016235
3.4290695190429688,50,5,100,1,1,1,0.47428852796554566
2.8521289825439453,50,5,100,1,1,1,1.0116355991363526
2.1297311782836914,50,5,100,1,1,1,1.5969639325141907
0.7873864769935608,50,5,100,1,1,1,1.9208752775192262
