acc,para,N,d,d_head
0.11375390625000001,1,70,13,13
0.2879921875,5,70,13,13
0.43433984375,9,70,13,13
0.58633984375,13,70,13,13
0.6955507812499999,17,70,13,13
0.7695390625,21,70,13,13
