acc,para,N,d,d_head,width
0.075859375,1,50,5,5,10
0.09396484375,1,50,5,5,60
0.1095947265625,1,50,5,5,110
0.1027001953125,1,50,5,5,160
0.1063818359375,1,50,5,5,210
0.11248046875,1,50,5,5,260
